index,candidatura,nombre,nombre_completo,numero,partido,siglas,suplente,gender
1808,30,Bernardo, Bernardo Villar Polonio.,38,ALTERNATIVA REPUBLICANA (ALTER),ALTER,False,-1.0
1809,30,Carmen, Carmen María García Hernández.,39,ALTERNATIVA REPUBLICANA (ALTER),ALTER,False,1.0
1810,30,Manuel, Manuel Baez Perez.,40,ALTERNATIVA REPUBLICANA (ALTER),ALTER,False,-1.0
1811,30,Luis, Luis Pedro Gil.,41,ALTERNATIVA REPUBLICANA (ALTER),ALTER,False,-1.0
1812,30,Sonia, Sonia Juan Lozano.,42,ALTERNATIVA REPUBLICANA (ALTER),ALTER,False,1.0
1813,30,Alberto, Alberto Quintín Sola.,43,ALTERNATIVA REPUBLICANA (ALTER),ALTER,False,-1.0
1814,30,Maria, Maria Gemma Laliena Román.,44,ALTERNATIVA REPUBLICANA (ALTER),ALTER,False,1.0
1815,30,Jose, Jose Miguel Carballo Sánchez.,45,ALTERNATIVA REPUBLICANA (ALTER),ALTER,False,-1.0
1816,30,Jose, Jose Antonio Barbero Gonzalez.,46,ALTERNATIVA REPUBLICANA (ALTER),ALTER,False,-1.0
1817,30,Maria, Maria Rosario Torrontegui Olondo.,47,ALTERNATIVA REPUBLICANA (ALTER),ALTER,False,1.0
1818,30,Juan, Juan Miguel Sola Montalbán.,48,ALTERNATIVA REPUBLICANA (ALTER),ALTER,False,-1.0
1819,30,Marta, Marta Diaz Perez.,49,ALTERNATIVA REPUBLICANA (ALTER),ALTER,False,1.0
1820,30,Pedro, Pedro Asín Gil.,50,ALTERNATIVA REPUBLICANA (ALTER),ALTER,False,-1.0
1821,30,Antonio, Antonio Francisco Fernández Lima.,51,ALTERNATIVA REPUBLICANA (ALTER),ALTER,False,-1.0
1822,30,Maria, Maria Carmen Sola Montalbán.,52,ALTERNATIVA REPUBLICANA (ALTER),ALTER,False,1.0
1823,30,Tanit, Tanit Marín Ribas.,53,ALTERNATIVA REPUBLICANA (ALTER),ALTER,False,1.0
1824,30,Luis, Luis Pedro Martín.,54,ALTERNATIVA REPUBLICANA (ALTER),ALTER,False,-1.0
1825,30,Jaime, Jaime Blanco López.,1,ALTERNATIVA REPUBLICANA (ALTER),ALTER,True,-1.0
1826,30,Antonia, Antonia Vicente Ibarra.,2,ALTERNATIVA REPUBLICANA (ALTER),ALTER,True,1.0
1827,30,Antonio, Antonio Ferriz Soriano.,3,ALTERNATIVA REPUBLICANA (ALTER),ALTER,True,-1.0
1828,30,Maria, María de los Ángeles Fernández Moro.,4,ALTERNATIVA REPUBLICANA (ALTER),ALTER,True,1.0
1829,30,Francisco, Francisco Javier García-Abadillo Santos-Orejón.,5,ALTERNATIVA REPUBLICANA (ALTER),ALTER,True,-1.0
1830,30,Daniel, Daniel Fernández Abella.,6,ALTERNATIVA REPUBLICANA (ALTER),ALTER,True,-1.0
1831,30,Esperanza, Esperanza Macarena Carrascosa Román.,7,ALTERNATIVA REPUBLICANA (ALTER),ALTER,True,1.0
1832,30,Enrique, Enrique Casanova Sanchis.,8,ALTERNATIVA REPUBLICANA (ALTER),ALTER,True,-1.0
1833,30,Anna, Anna Maria Perez Aguilar.,9,ALTERNATIVA REPUBLICANA (ALTER),ALTER,True,1.0
1834,30,Angel, Ángel Ayuso Fernández.,10,ALTERNATIVA REPUBLICANA (ALTER),ALTER,True,-1.0
1835,31,Isaac, Isaac Zas Neira.,1,PARTIDO DA TERRA (PT),PT,False,-1.0
1836,31,Iolanda, Iolanda Mato Creo.,2,PARTIDO DA TERRA (PT),PT,False,1.0
1837,31,Andres, Andrés José Pena Graña.,3,PARTIDO DA TERRA (PT),PT,False,-1.0
1838,31,Marta, Marta Toledano Funes.,4,PARTIDO DA TERRA (PT),PT,False,1.0
1839,31,Fernando, Fernando Rafael Gómez Jácome.,5,PARTIDO DA TERRA (PT),PT,False,-1.0
1840,31,Maria, María Paloma Fernández de Córdoba Cancela.,6,PARTIDO DA TERRA (PT),PT,False,1.0
1841,31,Xose, Xosé Carlos Morell González.,7,PARTIDO DA TERRA (PT),PT,False,-1.0
1842,31,Irene, Irene Veiga Durán.,8,PARTIDO DA TERRA (PT),PT,False,1.0
1843,31,Adrian, Adrián Morán García.,9,PARTIDO DA TERRA (PT),PT,False,-1.0
1844,31,Maria, María Beatriz Pin Díaz.,10,PARTIDO DA TERRA (PT),PT,False,1.0
1845,31,Abraham, Abraham González Martínez.,11,PARTIDO DA TERRA (PT),PT,False,-1.0
1846,31,Maria, María Belén Fontal Belón.,12,PARTIDO DA TERRA (PT),PT,False,1.0
1847,31,Constantino, Constantino Rábade Castiñeira.,13,PARTIDO DA TERRA (PT),PT,False,-1.0
1848,31,Lucia, Lucía Rodríguez Cao.,14,PARTIDO DA TERRA (PT),PT,False,1.0
1849,31,Paulo, Paulo Vaamonde Espasandín.,15,PARTIDO DA TERRA (PT),PT,False,-1.0
1850,31,Maria, Maria Seoane Dovigo.,16,PARTIDO DA TERRA (PT),PT,False,1.0
1851,31,Marcos, Marcos Celeiro Carballo.,17,PARTIDO DA TERRA (PT),PT,False,-1.0
1852,31,Yolanda, Yolanda Rodríguez Aldrey.,18,PARTIDO DA TERRA (PT),PT,False,1.0
1853,31,Daniel, Daniel Couso Santamaría.,19,PARTIDO DA TERRA (PT),PT,False,-1.0
1854,31,Maria, María Concepción Rodríguez Pérez.,20,PARTIDO DA TERRA (PT),PT,False,1.0
1855,31,Andres, Andrés Taboada Casteleiro.,21,PARTIDO DA TERRA (PT),PT,False,-1.0
1856,31,Noemi, Noemi Vázquez Nogueiras.,22,PARTIDO DA TERRA (PT),PT,False,1.0
1857,31,Jose, José Manuel Goris Cuíña.,23,PARTIDO DA TERRA (PT),PT,False,-1.0
1858,31,Carmen, Carmen Isabel Traba Canosa.,24,PARTIDO DA TERRA (PT),PT,False,1.0
1859,31,Francisco, Francisco Manuel Paradelo Rodríguez.,25,PARTIDO DA TERRA (PT),PT,False,-1.0
1860,31,Ainhoa, Ainhoa Bolinaga Hontecillas.,26,PARTIDO DA TERRA (PT),PT,False,1.0
1861,31,Hector, Héctor Rodal López.,27,PARTIDO DA TERRA (PT),PT,False,-1.0
1862,31,Violeta, Violeta Núñez Martínez.,28,PARTIDO DA TERRA (PT),PT,False,1.0
1863,31,Xoan, Xoán Evans Pin.,29,PARTIDO DA TERRA (PT),PT,False,-1.0
1864,31,Agueda, Águeda Matute de Cárdenas.,30,PARTIDO DA TERRA (PT),PT,False,1.0
1865,31,Cesar, César Alonso Moro.,31,PARTIDO DA TERRA (PT),PT,False,-1.0
1866,31,Maria, María Cabo Carballal.,32,PARTIDO DA TERRA (PT),PT,False,1.0
1867,31,Carlos, Carlos Manuel Outeiral Miniño.,33,PARTIDO DA TERRA (PT),PT,False,-1.0
1868,31,Ana, Ana Isabel Arias Trasancos.,34,PARTIDO DA TERRA (PT),PT,False,1.0
1869,31,Ernesto, Ernesto Vázquez Souza.,35,PARTIDO DA TERRA (PT),PT,False,-1.0
1870,31,Maria, María Concepción Corral Vale.,36,PARTIDO DA TERRA (PT),PT,False,1.0
1871,31,Sergio, Sergio Álvarez Alonso.,37,PARTIDO DA TERRA (PT),PT,False,-1.0
1872,31,Xose, Xosé Anxo Gómez Figueira.,38,PARTIDO DA TERRA (PT),PT,False,-1.0
1873,31,Maria, María Victoria Gaza Fernández.,39,PARTIDO DA TERRA (PT),PT,False,1.0
1874,31,Francisco, Francisco Quiroga López.,40,PARTIDO DA TERRA (PT),PT,False,-1.0
1875,31,Paulo, Paulo Manuel Outeiro Loureiro.,41,PARTIDO DA TERRA (PT),PT,False,-1.0
1876,31,Maria, Maria del Carmen Sueiro Conde.,42,PARTIDO DA TERRA (PT),PT,False,1.0
1877,31,Alexandre, Alexandre Brea Rodríguez.,43,PARTIDO DA TERRA (PT),PT,False,-1.0
1878,31,Maria, María Luisa García Avecilla.,44,PARTIDO DA TERRA (PT),PT,False,1.0
1879,31,Enrique, Enrique Pérez Lijó.,45,PARTIDO DA TERRA (PT),PT,False,-1.0
1880,31,Sonia, Sonia Pérez Sueiro.,46,PARTIDO DA TERRA (PT),PT,False,1.0
1881,31,Tomas, Tomás Barrero Delgado.,47,PARTIDO DA TERRA (PT),PT,False,-1.0
1882,31,Xose, Xosé Tubío Rodríguez.,48,PARTIDO DA TERRA (PT),PT,False,-1.0
1883,31,Maria, María Dolores Canosa López.,49,PARTIDO DA TERRA (PT),PT,False,1.0
1884,31,Xose, Xosé Luís Ansemil Moreira.,50,PARTIDO DA TERRA (PT),PT,False,-1.0
1885,31,Carlos, Carlos Castiñeira Vázquez.,51,PARTIDO DA TERRA (PT),PT,False,-1.0
1886,31,Maria, María Begoña Otero Rodríguez.,52,PARTIDO DA TERRA (PT),PT,False,1.0
1887,31,Fernando, Fernando Alonso Lorenzo.,53,PARTIDO DA TERRA (PT),PT,False,-1.0
1888,31,Maria, María Trabazo Pereira.,54,PARTIDO DA TERRA (PT),PT,False,1.0
1889,31,Javier, Javier Ponte Casas.,1,PARTIDO DA TERRA (PT),PT,True,-1.0
1890,31,Maria, María Begoña Gómez Jácome.,2,PARTIDO DA TERRA (PT),PT,True,1.0
1891,31,Pablo, Pablo Basanta Cerezo.,3,PARTIDO DA TERRA (PT),PT,True,-1.0
1892,32,Maria, María Elena García San Segundo (SAIn).,1,SOLIDARIDAD Y AUTOGESTIÓN INTERNACIONALISTA (SAIn),SAIn,False,1.0
1893,32,Enrique, Enrique María Prieto Gómez (SAIn).,2,SOLIDARIDAD Y AUTOGESTIÓN INTERNACIONALISTA (SAIn),SAIn,False,-1.0
1894,32,Magdalena, Magdalena Pérez de Vallejo (SAIn).,3,SOLIDARIDAD Y AUTOGESTIÓN INTERNACIONALISTA (SAIn),SAIn,False,1.0
1895,32,Rodrigo, Rodrigo del Pozo Fernández (SAIn).,4,SOLIDARIDAD Y AUTOGESTIÓN INTERNACIONALISTA (SAIn),SAIn,False,-1.0
1896,32,Jorge, Jorge Gaya Nofre (SAIn).,5,SOLIDARIDAD Y AUTOGESTIÓN INTERNACIONALISTA (SAIn),SAIn,False,-1.0
1897,32,Maria, María Isabel Rodríguez Peralta (SAIn).,6,SOLIDARIDAD Y AUTOGESTIÓN INTERNACIONALISTA (SAIn),SAIn,False,1.0
1898,32,Rodrigo, Rodrigo Lastra del Prado (SAIn).,7,SOLIDARIDAD Y AUTOGESTIÓN INTERNACIONALISTA (SAIn),SAIn,False,-1.0
1899,32,Ana, Ana María Lara García (SAIn).,8,SOLIDARIDAD Y AUTOGESTIÓN INTERNACIONALISTA (SAIn),SAIn,False,1.0
1900,32,Ismael, Ismael Andrés Gómez Gutiérrez (SAIn).,9,SOLIDARIDAD Y AUTOGESTIÓN INTERNACIONALISTA (SAIn),SAIn,False,-1.0
1901,32,Maria, María Dolores Hernández de Castro (SAIn).,10,SOLIDARIDAD Y AUTOGESTIÓN INTERNACIONALISTA (SAIn),SAIn,False,1.0
1902,32,Francisco, Francisco Rafael Gómez del Castillo Segurado (SAIn).,11,SOLIDARIDAD Y AUTOGESTIÓN INTERNACIONALISTA (SAIn),SAIn,False,-1.0
1903,32,Samuel, Samuel Valderrey Pérez (SAIn).,12,SOLIDARIDAD Y AUTOGESTIÓN INTERNACIONALISTA (SAIn),SAIn,False,-1.0
1904,32,Maria, María Cristina Casanova González (SAIn).,13,SOLIDARIDAD Y AUTOGESTIÓN INTERNACIONALISTA (SAIn),SAIn,False,1.0
1905,32,Maria, María del Pilar Alejos Pola (SAIn).,14,SOLIDARIDAD Y AUTOGESTIÓN INTERNACIONALISTA (SAIn),SAIn,False,1.0
1906,32,Jose, José González Ruiz (SAIn).,15,SOLIDARIDAD Y AUTOGESTIÓN INTERNACIONALISTA (SAIn),SAIn,False,-1.0
1907,32,Juan, Juan Daniel Sabín Fernández (SAIn).,16,SOLIDARIDAD Y AUTOGESTIÓN INTERNACIONALISTA (SAIn),SAIn,False,-1.0
1908,32,Blanca, Blanca Zulema Fernández Santos (SAIn).,17,SOLIDARIDAD Y AUTOGESTIÓN INTERNACIONALISTA (SAIn),SAIn,False,1.0
1909,32,Eva, Eva María Cabré Segura (SAIn).,18,SOLIDARIDAD Y AUTOGESTIÓN INTERNACIONALISTA (SAIn),SAIn,False,1.0
1910,32,Jesus, Jesús Ángel Benítez González (SAIn).,19,SOLIDARIDAD Y AUTOGESTIÓN INTERNACIONALISTA (SAIn),SAIn,False,-1.0
1911,32,Marta, Marta María Sanz Buezo (SAIn).,20,SOLIDARIDAD Y AUTOGESTIÓN INTERNACIONALISTA (SAIn),SAIn,False,1.0
1912,32,Maria, María Belén Romón Labrador (SAIn).,21,SOLIDARIDAD Y AUTOGESTIÓN INTERNACIONALISTA (SAIn),SAIn,False,1.0
1913,32,Angel, Ángel Manuel Rodríguez Calderín (SAIn).,22,SOLIDARIDAD Y AUTOGESTIÓN INTERNACIONALISTA (SAIn),SAIn,False,-1.0
1914,32,Nuria, Nuria Sánchez Díaz de Isla (SAIn).,23,SOLIDARIDAD Y AUTOGESTIÓN INTERNACIONALISTA (SAIn),SAIn,False,1.0
1915,32,Angela, Ángela María Vidal Merayo (SAIn).,24,SOLIDARIDAD Y AUTOGESTIÓN INTERNACIONALISTA (SAIn),SAIn,False,1.0
1916,32,Javier, Javier Marijuán Izquierdo (SAIn).,25,SOLIDARIDAD Y AUTOGESTIÓN INTERNACIONALISTA (SAIn),SAIn,False,-1.0
1917,32,Maria, María Victoria Palacios García (SAIn).,26,SOLIDARIDAD Y AUTOGESTIÓN INTERNACIONALISTA (SAIn),SAIn,False,1.0
1918,32,Juan, Juan José Medina Rodríguez (SAIn).,27,SOLIDARIDAD Y AUTOGESTIÓN INTERNACIONALISTA (SAIn),SAIn,False,-1.0
1919,32,Inigo, Iñigo Ugarte Olano (SAIn).,28,SOLIDARIDAD Y AUTOGESTIÓN INTERNACIONALISTA (SAIn),SAIn,False,-1.0
1920,32,Hugo, Hugo Marcelo Suárez Vázquez (SAIn).,29,SOLIDARIDAD Y AUTOGESTIÓN INTERNACIONALISTA (SAIn),SAIn,False,-1.0
1921,32,Maria, María del Carmen Caballero Sánchez (SAIn).,30,SOLIDARIDAD Y AUTOGESTIÓN INTERNACIONALISTA (SAIn),SAIn,False,1.0
1922,32,Fernando, Fernando García Rodríguez (SAIn).,31,SOLIDARIDAD Y AUTOGESTIÓN INTERNACIONALISTA (SAIn),SAIn,False,-1.0
1923,32,Araceli, Araceli Salamanca Muñoz (SAIn).,32,SOLIDARIDAD Y AUTOGESTIÓN INTERNACIONALISTA (SAIn),SAIn,False,1.0
1924,32,Erodica, Eródica Medina Falcón (SAIn).,33,SOLIDARIDAD Y AUTOGESTIÓN INTERNACIONALISTA (SAIn),SAIn,False,1.0
1925,32,Jose, Jose María Santos Rodríguez (SAIn).,34,SOLIDARIDAD Y AUTOGESTIÓN INTERNACIONALISTA (SAIn),SAIn,False,-1.0
1926,32,Marta, Marta Prieto Vidal (SAIn).,35,SOLIDARIDAD Y AUTOGESTIÓN INTERNACIONALISTA (SAIn),SAIn,False,1.0
1927,32,Laura, Laura Pérez Martín (SAIn).,36,SOLIDARIDAD Y AUTOGESTIÓN INTERNACIONALISTA (SAIn),SAIn,False,1.0
1928,32,Consolacion, Consolación Vidal Adán (SAIn).,37,SOLIDARIDAD Y AUTOGESTIÓN INTERNACIONALISTA (SAIn),SAIn,False,1.0
1929,32,Jose, José de la Ascensión Marín Zamora (SAIn).,38,SOLIDARIDAD Y AUTOGESTIÓN INTERNACIONALISTA (SAIn),SAIn,False,-1.0
1930,32,Manuela, Manuela Contreras García (SAIn).,39,SOLIDARIDAD Y AUTOGESTIÓN INTERNACIONALISTA (SAIn),SAIn,False,1.0
1931,32,Jesus, Jesús Miguel Berenguer Zamorano (SAIn).,40,SOLIDARIDAD Y AUTOGESTIÓN INTERNACIONALISTA (SAIn),SAIn,False,-1.0
1932,32,Maria, María Neus Martí Lleixà (SAIn).,41,SOLIDARIDAD Y AUTOGESTIÓN INTERNACIONALISTA (SAIn),SAIn,False,1.0
1933,32,Pablo, Pablo Muñoz Cifuentes (SAIn).,42,SOLIDARIDAD Y AUTOGESTIÓN INTERNACIONALISTA (SAIn),SAIn,False,-1.0
1934,32,Julio, Julio Pérez Álvarez (SAIn).,43,SOLIDARIDAD Y AUTOGESTIÓN INTERNACIONALISTA (SAIn),SAIn,False,-1.0
1935,32,Gemma, Gemma Olmos Centenera (SAIn).,44,SOLIDARIDAD Y AUTOGESTIÓN INTERNACIONALISTA (SAIn),SAIn,False,1.0
1936,32,Cristina, Cristina Bandín Potel (SAIn).,45,SOLIDARIDAD Y AUTOGESTIÓN INTERNACIONALISTA (SAIn),SAIn,False,1.0
1937,32,German, Germán López Castro (SAIn).,46,SOLIDARIDAD Y AUTOGESTIÓN INTERNACIONALISTA (SAIn),SAIn,False,-1.0
1938,32,Carmelo, Carmelo Mármol Carmona (SAIn).,47,SOLIDARIDAD Y AUTOGESTIÓN INTERNACIONALISTA (SAIn),SAIn,False,-1.0
1939,32,Encarnacion, Encarnación Jiménez de Rueda Plaza (SAIn).,48,SOLIDARIDAD Y AUTOGESTIÓN INTERNACIONALISTA (SAIn),SAIn,False,1.0
1940,32,Oscar, Óscar Arcera López (SAIn).,49,SOLIDARIDAD Y AUTOGESTIÓN INTERNACIONALISTA (SAIn),SAIn,False,-1.0
1941,32,Teresa, Teresa de Vallejo Sancho de Sopranis (SAIn).,50,SOLIDARIDAD Y AUTOGESTIÓN INTERNACIONALISTA (SAIn),SAIn,False,1.0
1942,32,Xavier, Xavier Borràs Balada (SAIn).,51,SOLIDARIDAD Y AUTOGESTIÓN INTERNACIONALISTA (SAIn),SAIn,False,-1.0
1943,32,Raquel, Raquel Martínez Andrés (SAIn).,52,SOLIDARIDAD Y AUTOGESTIÓN INTERNACIONALISTA (SAIn),SAIn,False,1.0
1944,32,Ildefonso, Ildefonso Hervás Ruiz (SAIn).,53,SOLIDARIDAD Y AUTOGESTIÓN INTERNACIONALISTA (SAIn),SAIn,False,-1.0
1945,32,Ana, Ana María Cuevas Reoyo (SAIn).,54,SOLIDARIDAD Y AUTOGESTIÓN INTERNACIONALISTA (SAIn),SAIn,False,1.0
1946,32,Javier, Javier Gil Sánchez (SAIn).,1,SOLIDARIDAD Y AUTOGESTIÓN INTERNACIONALISTA (SAIn),SAIn,True,-1.0
1947,32,Joaquin, Joaquín Jesús Mora Garrido (SAIn).,2,SOLIDARIDAD Y AUTOGESTIÓN INTERNACIONALISTA (SAIn),SAIn,True,-1.0
1948,32,Araceli, Araceli González Jiménez (SAIn).,3,SOLIDARIDAD Y AUTOGESTIÓN INTERNACIONALISTA (SAIn),SAIn,True,1.0
1949,32,Ana, Ana María Gómez de la Fuente (SAIn).,4,SOLIDARIDAD Y AUTOGESTIÓN INTERNACIONALISTA (SAIn),SAIn,True,1.0
1950,32,Jorge, Jorge Bandín Potel (SAIn).,5,SOLIDARIDAD Y AUTOGESTIÓN INTERNACIONALISTA (SAIn),SAIn,True,-1.0
1951,32,Luis, Luis Fernando Prieto Pradas (SAIn).,6,SOLIDARIDAD Y AUTOGESTIÓN INTERNACIONALISTA (SAIn),SAIn,True,-1.0
1952,32,Monica, Mónica Prieto Vidal (SAIn).,7,SOLIDARIDAD Y AUTOGESTIÓN INTERNACIONALISTA (SAIn),SAIn,True,1.0
1953,32,Miguel, Miguel Fernández Taboada (SAIn).,8,SOLIDARIDAD Y AUTOGESTIÓN INTERNACIONALISTA (SAIn),SAIn,True,-1.0
1954,33,Jesus, Jesús Muñoz Martínez.,1,LA ESPAÑA EN MARCHA (LEM),LEM,False,-1.0
1955,33,Ignacio, Ignacio Ruiz-Larrea Aranda.,2,LA ESPAÑA EN MARCHA (LEM),LEM,False,-1.0
1956,33,Blanca, Blanca Rosa Gil Aranda-Piqueras.,3,LA ESPAÑA EN MARCHA (LEM),LEM,False,1.0
1957,33,Maria, María Elena Pérez Vieco.,4,LA ESPAÑA EN MARCHA (LEM),LEM,False,1.0
1958,33,Raquel, Raquel García Hernández.,5,LA ESPAÑA EN MARCHA (LEM),LEM,False,1.0
1959,33,Javier, Javier Marcos Aroca.,6,LA ESPAÑA EN MARCHA (LEM),LEM,False,-1.0
1960,33,Alejandro, Alejandro Torresano Zurita.,7,LA ESPAÑA EN MARCHA (LEM),LEM,False,-1.0
1961,33,Victor, Víctor Diego Villalba.,8,LA ESPAÑA EN MARCHA (LEM),LEM,False,-1.0
1962,33,Maria, María Begoña Lahera González.,9,LA ESPAÑA EN MARCHA (LEM),LEM,False,1.0
1963,33,Maria, María de las Mercedes Collado Jiménez.,10,LA ESPAÑA EN MARCHA (LEM),LEM,False,1.0
1964,33,Camino, Camino Luis Rodríguez Fraile.,11,LA ESPAÑA EN MARCHA (LEM),LEM,False,1.0
1965,33,Fernando, Fernando Dacal Calle.,12,LA ESPAÑA EN MARCHA (LEM),LEM,False,-1.0
1966,33,Juan, Juan José García Gómez.,13,LA ESPAÑA EN MARCHA (LEM),LEM,False,-1.0
1967,33,Jezabel, Jezabel Pérez Luengo.,14,LA ESPAÑA EN MARCHA (LEM),LEM,False,1.0
1968,33,Patricia, Patricia Navarro de Palencia Sanz-Bustillo.,15,LA ESPAÑA EN MARCHA (LEM),LEM,False,1.0
1969,33,Javier, Javier Ochoa Escobar.,16,LA ESPAÑA EN MARCHA (LEM),LEM,False,-1.0
1970,33,Carlos, Carlos Javier RodrÍguez Muñoz.,17,LA ESPAÑA EN MARCHA (LEM),LEM,False,-1.0
1971,33,Sergio, Sergio Reguilón Fumero.,18,LA ESPAÑA EN MARCHA (LEM),LEM,False,-1.0
1972,33,Maria, María del Pilar Samper Samper.,19,LA ESPAÑA EN MARCHA (LEM),LEM,False,1.0
1973,33,Maria, Maria Belén Collado Jiménez.,20,LA ESPAÑA EN MARCHA (LEM),LEM,False,1.0
1974,33,Alberto, Alberto Gonzalo de Juan.,21,LA ESPAÑA EN MARCHA (LEM),LEM,False,-1.0
1975,33,Jose, José María Ferrando León.,22,LA ESPAÑA EN MARCHA (LEM),LEM,False,-1.0
1976,33,Fernando, Fernando Calvo Gil.,23,LA ESPAÑA EN MARCHA (LEM),LEM,False,-1.0
1977,33,Maria, María Rocío Sánchez-Horneros Miranda.,24,LA ESPAÑA EN MARCHA (LEM),LEM,False,1.0
1978,33,Begona, Begoña del Arco Herrero.,25,LA ESPAÑA EN MARCHA (LEM),LEM,False,1.0
1979,33,Alejandro, Alejandro Díaz García.,26,LA ESPAÑA EN MARCHA (LEM),LEM,False,-1.0
1980,33,Juan, Juan Carlos Guijarrro Sánchez.,27,LA ESPAÑA EN MARCHA (LEM),LEM,False,-1.0
1981,33,Jesus, Jesús Fernando Fernández Gil.,28,LA ESPAÑA EN MARCHA (LEM),LEM,False,-1.0
1982,33,Noelia, Noelia Castillejo Calderón.,29,LA ESPAÑA EN MARCHA (LEM),LEM,False,1.0
1983,33,Tamara, Tamara Becerra Cruz.,30,LA ESPAÑA EN MARCHA (LEM),LEM,False,1.0
1984,33,Jesus, Jesús Martín Martín.,31,LA ESPAÑA EN MARCHA (LEM),LEM,False,-1.0
1985,33,Segundo, Segundo Ernesto Gómez Sánchez.,32,LA ESPAÑA EN MARCHA (LEM),LEM,False,-1.0
1986,33,Felix, Félix Salmerón González-Bergas.,33,LA ESPAÑA EN MARCHA (LEM),LEM,False,-1.0
1987,33,Olga, Olga María Ocaña Manzanaro.,34,LA ESPAÑA EN MARCHA (LEM),LEM,False,1.0
1988,33,Inmaculada, Inmaculada García Sancho.,35,LA ESPAÑA EN MARCHA (LEM),LEM,False,1.0
1989,33,Fernando, Fernando Alonso Morán.,36,LA ESPAÑA EN MARCHA (LEM),LEM,False,-1.0
1990,33,German, Germán Sánchez Saco.,37,LA ESPAÑA EN MARCHA (LEM),LEM,False,-1.0
1991,33,Natalia, Natalia Aznar Moreno.,38,LA ESPAÑA EN MARCHA (LEM),LEM,False,1.0
1992,33,Maria, María de la O Grunwald Cerezo.,39,LA ESPAÑA EN MARCHA (LEM),LEM,False,1.0
1993,33,Concepcion, Concepción Jiménez Palomino.,40,LA ESPAÑA EN MARCHA (LEM),LEM,False,1.0
1994,33,Alberto, Alberto Aceves Gallego.,41,LA ESPAÑA EN MARCHA (LEM),LEM,False,-1.0
1995,33,Julio, Julio César Arranz Arranz.,42,LA ESPAÑA EN MARCHA (LEM),LEM,False,-1.0
1996,33,Nemesio, Nemesio Cabezuela Varela.,43,LA ESPAÑA EN MARCHA (LEM),LEM,False,-1.0
1997,33,Josefa, Josefa Vieco Solano.,44,LA ESPAÑA EN MARCHA (LEM),LEM,False,1.0
1998,33,Barbara, Bárbara Catalán Casorrán.,45,LA ESPAÑA EN MARCHA (LEM),LEM,False,1.0
1999,33,Felipe, Felipe Maroto Cuenca.,46,LA ESPAÑA EN MARCHA (LEM),LEM,False,-1.0
2000,33,Jose, José Alejandro García Sancho.,47,LA ESPAÑA EN MARCHA (LEM),LEM,False,-1.0
2001,33,Jose, José Luis Corral Fernández.,48,LA ESPAÑA EN MARCHA (LEM),LEM,False,-1.0
2002,33,Maria, María Mercedes Martínez Gemar.,49,LA ESPAÑA EN MARCHA (LEM),LEM,False,1.0
2003,33,Francisca, Francisca Sánchez Nevado.,50,LA ESPAÑA EN MARCHA (LEM),LEM,False,1.0
2004,33,Maria, María Luisa García Gómez.,51,LA ESPAÑA EN MARCHA (LEM),LEM,False,1.0
2005,33,Maria, María Luisa López Alonso.,52,LA ESPAÑA EN MARCHA (LEM),LEM,False,1.0
2006,33,Pedro, Pedro Pablo Peña Muñoz.,53,LA ESPAÑA EN MARCHA (LEM),LEM,False,-1.0
2007,33,Manuel, Manuel Andrino Lobo.,54,LA ESPAÑA EN MARCHA (LEM),LEM,False,-1.0
2008,33,Javier, Javier Luis Horas Puente.,1,LA ESPAÑA EN MARCHA (LEM),LEM,True,-1.0
2009,33,Daniel, Daniel Granieda Aguado.,2,LA ESPAÑA EN MARCHA (LEM),LEM,True,-1.0
2010,33,Maria, María del Carmen Aparicio Periquet.,3,LA ESPAÑA EN MARCHA (LEM),LEM,True,1.0
2011,33,Maria, María de la Paz Cerezo del Campo.,4,LA ESPAÑA EN MARCHA (LEM),LEM,True,1.0
2012,33,Enrique, Enrique González Griñán.,5,LA ESPAÑA EN MARCHA (LEM),LEM,True,-1.0
2013,33,Jose, José Javier Ramos Tundidor.,6,LA ESPAÑA EN MARCHA (LEM),LEM,True,-1.0
2014,33,Jorge, Jorge Fernando Rodríguez Quevedo.,7,LA ESPAÑA EN MARCHA (LEM),LEM,True,-1.0
2015,33,Elisa, Elisa Marcos Aroca.,8,LA ESPAÑA EN MARCHA (LEM),LEM,True,1.0
2016,33,Maria, María Teresa Hernández Rubio.,9,LA ESPAÑA EN MARCHA (LEM),LEM,True,1.0
2017,33,Luis, Luis Casas Romero.,10,LA ESPAÑA EN MARCHA (LEM),LEM,True,-1.0
2018,34,Ruben-Dario, Rubén-Dario Castañé Carmona.,1,CONFEDERACIÓN PIRATA-EUROPEAN PIRATES (PIRATAS),PIRATAS,False,-1.0
2019,34,Fabian, Fabián Plaza Miranda.,2,CONFEDERACIÓN PIRATA-EUROPEAN PIRATES (PIRATAS),PIRATAS,False,-1.0
2020,34,Maria, María Lorena Müller.,3,CONFEDERACIÓN PIRATA-EUROPEAN PIRATES (PIRATAS),PIRATAS,False,1.0
2021,34,Muriel, Muriel Rovira Esteva.,4,CONFEDERACIÓN PIRATA-EUROPEAN PIRATES (PIRATAS),PIRATAS,False,1.0
2022,34,Ruben, Rubén Romero Berrocal.,5,CONFEDERACIÓN PIRATA-EUROPEAN PIRATES (PIRATAS),PIRATAS,False,-1.0
